movie_id,title,genre,language,mood,rating,popularity,year
48520,Employee of the Month (2006),Comedy,English,Feel-Good,2.80190571715145,997,2006
48522,Stormbreaker (Alex Rider: Operation Stormbreaker) (2006),Action,English,Mass,2.70095693779904,209,2006
48543,Antibodies (AntikÃ¶rper) (2005),Crime,English,General,3.43840579710145,138,2005
48560,Running With Scissors (2006),Comedy,English,Feel-Good,3.15851602023609,593,2006
48575,Brute Force (1947),Drama,English,Emotional,3.59663865546219,119,1947
48591,"Grudge 2, The (2006)",Drama,English,Emotional,2.50304414003044,657,2006
48593,Man of the Year (2006),Comedy,English,Feel-Good,2.906,750,2006
48596,"Marine, The (2006)",Action,English,Mass,2.36407766990291,309,2006
48598,Infamous (2006),Drama,English,Emotional,3.51476793248945,237,2006
48600,One Night with the King (2006),Drama,English,Emotional,3.20108695652174,92,2006
48638,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),Drama,English,Emotional,3.57,100,1976
48660,"Elementary Particles, The (Elementarteilchen) (2006)",Drama,English,Emotional,3.5,111,2006
48673,Kummelin jackpot (2006),Comedy,English,Feel-Good,2.78205128205128,78,2006
48678,Feast (2005),Action,English,Mass,3.15521327014218,422,2005
48682,Offside (2006),Comedy,English,Feel-Good,3.56837606837607,117,2006
48696,Little Children (2006),Drama,English,Emotional,3.74618038442583,2029,2006
48698,Deliver Us from Evil (2006),Documentary,English,General,3.81176470588235,425,2006
48711,Facing the Giants (2006),Action,English,Mass,3.47435897435897,195,2006
48738,"Last King of Scotland, The (2006)",Drama,English,Emotional,3.83913043478261,7130,2006
48741,"U.S. vs. John Lennon, The (2006)",Documentary,English,General,3.57142857142857,203,2006
48744,Shortbus (2006),Comedy,English,Feel-Good,3.51557788944724,995,2006
48774,Children of Men (2006),Action,English,Mass,3.91719037029875,20686,2006
48780,"Prestige, The (2006)",Drama,English,Emotional,4.11773092674048,32965,2006
48783,Flags of Our Fathers (2006),Drama,English,Emotional,3.4598373157092,1967,2006
48791,Flicka (2006),Children,English,General,2.8955223880597,134,2006
48825,9th Company (2005),Action,English,Mass,3.23245614035088,228,2005
48856,"Guide to Recognizing Your Saints, A (2006)",Crime,English,General,3.5272952853598,403,2006
48872,13 Tzameti (2005),Film-Noir,English,General,3.69930875576037,434,2005
48877,Saw III (2006),Crime,English,General,2.75542406311637,3549,2006
48879,Catch a Fire (2006),Drama,English,Emotional,3.37096774193548,186,2006
48883,Death of a President (2006),Crime,English,General,3.04444444444444,180,2006
48909,5 Fingers (1952),Drama,English,Emotional,3.50746268656716,67,1952
48972,Lunacy (SÃ­lenÃ­) (2006),Animation,English,Feel-Good,3.46212121212121,66,2006
48982,Flushed Away (2006),Animation,English,Feel-Good,3.24119789558883,2471,2006
48997,Perfume: The Story of a Murderer (2006),Crime,English,General,3.67468531468532,3575,2006
49007,Arabesque (1966),Adventure,English,General,3.29824561403509,114,1966
49013,"Santa Clause 3: The Escape Clause, The (2006)",Comedy,English,Feel-Good,2.3464,625,2006
49060,Ocean Waves (Umi ga kikoeru) (1993),Animation,English,Feel-Good,3.18852459016393,183,1993
49085,"Big City, The (Mahanagar) (1963)",Drama,English,Emotional,3.98305084745763,59,1963
49110,Mom and Dad Save the World (1992),Comedy,English,Feel-Good,2.63636363636364,99,1992
49130,"Good Year, A (2006)",Comedy,English,Feel-Good,3.54089219330855,1076,2006
49132,Shut Up & Sing (2006),Documentary,English,General,3.64918032786885,305,2006
49200,"Foreign Affair, A (1948)",Comedy,English,Feel-Good,3.50442477876106,113,1948
49205,"Return, The (2006)",Sci-Fi,English,Mind-Bending,2.39051094890511,137,2006
49220,For Your Consideration (2006),Comedy,English,Feel-Good,3.02169981916817,553,2006
49225,Street Fight (2005),Documentary,English,General,3.82352941176471,170,2005
49263,Fuck (2005),Comedy,English,Feel-Good,3.29929577464789,142,2005
49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),Documentary,English,General,3.82971014492754,138,2005
49272,Casino Royale (2006),Action,English,Mass,3.83560258586442,27689,2006
49274,Happy Feet (2006),Adventure,English,General,2.98147208121827,3940,2006
49276,Let's Go to Prison (2006),Comedy,English,Feel-Good,2.89384615384615,325,2006
49278,DÃ©jÃ  Vu (Deja Vu) (2006),Action,English,Mass,3.60500654926503,6871,2006
49280,Bobby (2006),Drama,English,Emotional,3.36437613019892,553,2006
49282,Deck the Halls (2006),Comedy,English,Feel-Good,2.21875,288,2006
49284,10 Items or Less (2006),Comedy,English,Feel-Good,3.33399602385686,503,2006
49286,"Holiday, The (2006)",Comedy,English,Feel-Good,3.55260724852071,5408,2006
49312,Snow Cake (2006),Drama,English,Emotional,3.68359375,256,2006
49314,Harsh Times (2006),Action,English,Mass,3.19820717131474,502,2006
49330,London to Brighton (2006),Crime,English,General,3.35,70,2006
49347,Fast Food Nation (2006),Drama,English,Emotional,3.08346972176759,611,2006
49355,"BÃªte humaine, La (1938)",Drama,English,Emotional,3.60472972972973,148,1938
49359,Celine and Julie Go Boating (Celine et Julie vont en bateau) (1974),Drama,English,Emotional,3.84234234234234,111,1974
49389,The Great Train Robbery (1903),Crime,English,General,3.31497797356828,227,1903
49394,Simon of the Desert (SimÃ³n del desierto) (1965),Drama,English,Emotional,3.74008810572687,227,1965
49396,Tenacious D in The Pick of Destiny (2006),Adventure,English,General,3.29305002213369,2259,2006
49412,It's A Wonderful World (1939),Comedy,English,Feel-Good,3.63257575757576,132,1939
49422,"OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions) (2006)",Adventure,English,General,3.64800995024876,402,2006
49435,Reeker (2005),Horror,English,Dark,2.67272727272727,55,2005
49524,"Nativity Story, The (2006)",Drama,English,Emotional,3.27222222222222,180,2006
49526,National Lampoon's Van Wilder: The Rise of Taj (2006),Comedy,English,Feel-Good,2.51129032258065,310,2006
49528,Turistas (2006),Adventure,English,General,2.58595988538682,349,2006
49530,Blood Diamond (2006),Action,English,Mass,3.84673813169985,16325,2006
49571,Dracula's Daughter (1936),Drama,English,Emotional,2.97183098591549,71,1936
49615,Triad Election (Election 2) (Hak se wui yi wo wai kwai) (2006),Crime,English,General,3.5873786407767,103,2006
49642,Unaccompanied Minors (2006),Children,English,General,2.59469696969697,132,2006
49647,Charlotte's Web (2006),Children,English,General,3.08260393873085,914,2006
49649,Eragon (2006),Action,English,Mass,2.41111966140823,2599,2006
49651,Rocky Balboa (2006),Action,English,Mass,3.39127105666156,2612,2006
49666,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama,English,Emotional,3.31491712707182,181,2006
49688,"Dam Busters, The (1955)",Action,English,Mass,3.7108843537415,147,1955
49735,Another Gay Movie (2006),Comedy,English,Feel-Good,2.52941176470588,85,2006
49766,"Man Who Never Was, The (1956)",Drama,English,Emotional,3.63768115942029,69,1956
49772,"Painted Veil, The (2006)",Drama,English,Emotional,3.79127948534668,1399,2006
49793,We Are Marshall (2006),Drama,English,Emotional,3.51038421599169,963,2006
49815,"Place Promised in Our Early Days, The (Kumo no mukÃ´, yakusoku no basho) (2004)",Animation,English,Feel-Good,3.45617529880478,251,2004
49817,"Plague Dogs, The (1982)",Adventure,English,General,3.77891156462585,147,1982
49822,"Good Shepherd, The (2006)",Drama,English,Emotional,3.39902676399027,2055,2006
49824,Dreamgirls (2006),Drama,English,Emotional,3.23531777956557,1243,2006
49856,"Page Turner, The (Tourneuse de pages, La) (2006)",Drama,English,Emotional,3.31481481481482,135,2006
49902,"Decameron, The (Decameron, Il) (1971)",Comedy,English,Feel-Good,3.4504132231405,121,1971
49910,Freedom Writers (2007),Drama,English,Emotional,3.69038984587489,1103,2007
49917,When the Levees Broke: A Requiem in Four Acts (2006),Documentary,English,General,3.91290322580645,155,2006
49932,Inland Empire (2006),Drama,English,Emotional,3.61776859504132,1452,2006
49953,Caravaggio (1986),Drama,English,Emotional,3.23134328358209,67,1986
49957,"History Boys, The (2006)",Comedy,English,Feel-Good,3.51785714285714,420,2006
49961,Notes on a Scandal (2006),Drama,English,Emotional,3.69707811568277,1677,2006
50003,DOA: Dead or Alive (2006),Action,English,Mass,2.51785714285714,420,2006
50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action,English,Mass,3.41284403669725,763,2006
50011,"Bothersome Man, The (Brysomme mannen, Den) (2006)",Comedy,English,Feel-Good,3.82560706401766,453,2006
50064,"Good German, The (2006)",Drama,English,Emotional,2.98019801980198,404,2006
50066,Sweet Land (2005),Drama,English,Emotional,3.75870646766169,201,2005
50068,Letters from Iwo Jima (2006),Drama,English,Emotional,3.79786066922655,3646,2006
50147,Black Christmas (2006),Action,English,Mass,2.11594202898551,276,2006
50149,Happily N'Ever After (2007),Animation,English,Feel-Good,2.39671361502347,213,2007
50151,Home of the Brave (2007),Action,English,Mass,2.58666666666667,75,2007
50153,Code Name: The Cleaner (2007),Action,English,Mass,2.40780141843972,141,2007
50158,Stomp the Yard (2007),Drama,English,Emotional,2.93835616438356,219,2007
50160,Miss Potter (2006),Drama,English,Emotional,3.55695266272189,676,2006
50162,Arthur and the Invisibles (2007),Action,English,Mass,3.00333889816361,599,2007
50183,Loving Annabelle (2006),Drama,English,Emotional,3.22014925373134,134,2006
50229,"Young Girls of Rochefort, The (Demoiselles de Rochefort, Les) (1967)",Comedy,English,Feel-Good,3.70103092783505,194,1967
50259,Old Joy (2006),Drama,English,Emotional,3.52,200,2006
50274,Venus (2006),Drama,English,Emotional,3.51156069364162,346,2006
50356,The Little World of Don Camillo (1952),Comedy,English,Feel-Good,3.70588235294118,68,1952
50440,Primeval (2007),Horror,English,Dark,2.15322580645161,124,2007
50442,Alpha Dog (2007),Crime,English,General,3.3018166804294,1211,2007
50445,"Hitcher, The (2007)",Action,English,Mass,2.8752808988764,445,2007
50447,"Dead Girl, The (2006)",Drama,English,Emotional,3.16317991631799,239,2006
50477,"Testament of Orpheus, The (Testament d'OrphÃ©e) (1960)",Drama,English,Emotional,3.57843137254902,51,1960
50514,After the Wedding (Efter brylluppet) (2006),Drama,English,Emotional,3.74438687392055,579,2006
50517,Time (Shi gan) (2006),Drama,English,Emotional,3.57377049180328,183,2006
50533,Into Great Silence (Die groÃe Stille) (2005),Documentary,English,General,3.68518518518519,54,2005
50541,Dinner for One (Der 90. Geburtstag oder Dinner for One) (1963),Comedy,English,Feel-Good,3.23728813559322,59,1963
50583,Linda Linda Linda (2005),Comedy,English,Feel-Good,3.84313725490196,102,2005
50594,Daisies (Sedmikrasky) (1966),Comedy,English,Feel-Good,3.79037267080745,322,1966
50601,Bridge to Terabithia (2007),Adventure,English,General,3.42873519296905,2617,2007
50615,Killer of Sheep (1977),Drama,English,Emotional,3.37295081967213,122,1977
50641,House (Hausu) (1977),Comedy,English,Feel-Good,3.78289473684211,684,1977
50651,Kenny (2006),Comedy,English,Feel-Good,3.45480225988701,177,2006
50658,49 Up (2005),Documentary,English,General,4.01851851851852,513,2005
50685,Waitress (2007),Comedy,English,Feel-Good,3.53810868031052,1417,2007
50703,"Secret, The (2006)",Documentary,English,General,2.31862745098039,204,2006
50705,Neverwas (2005),Drama,English,Emotional,3.33333333333333,75,2005
50740,Seven Up! (1964),Documentary,English,General,4.01652173913044,575,1964
50742,7 Plus Seven (1970),Documentary,English,General,3.99447513812155,362,1970
50792,Catch and Release (2006),Comedy,English,Feel-Good,3.0724907063197,538,2006
50794,Smokin' Aces (2006),Action,English,Mass,3.23048568950564,2306,2006
50796,Blood and Chocolate (2007),Drama,English,Emotional,2.87184115523466,277,2007
50798,Epic Movie (2007),Adventure,English,General,1.46313672922252,1492,2007
50800,"Messengers, The (2007)",Drama,English,Emotional,2.63411764705882,425,2007
50802,Because I Said So (2007),Comedy,English,Feel-Good,2.9219440353461,679,2007
50804,Hannibal Rising (2007),Drama,English,Emotional,3.07392131979695,1576,2007
50806,Norbit (2007),Comedy,English,Feel-Good,1.85282457879088,1009,2007
50842,"Boss of It All, The (DirektÃ¸ren for det hele) (2006)",Comedy,English,Feel-Good,3.51839464882943,299,2006
50851,Cocaine Cowboys (2006),Documentary,English,General,3.87721691678035,733,2006
50858,Lonely Hearts (2006),Crime,English,General,3.00699300699301,143,2006
50872,Ratatouille (2007),Animation,English,Feel-Good,3.83229857735836,28187,2007
50886,Five Fingers (2006),Drama,English,Emotional,3.10869565217391,69,2006
50898,Lola (1961),Drama,English,Emotional,3.67699115044248,113,1961
50912,"Paris, I Love You (Paris, je t'aime) (2006)",Romance,English,Emotional,3.65602836879433,1692,2006
50923,"Astronaut Farmer, The (2007)",Drama,English,Emotional,3.03594080338266,473,2007
50944,S.P.L.: Kill Zone (Saat po long) (2005),Action,English,Mass,3.4070796460177,113,2005
50954,It's a Boy Girl Thing (2006),Comedy,English,Feel-Good,3.3,485,2006
51007,Days of Glory (IndigÃ¨nes) (2006),Action,English,Mass,3.51944444444444,180,2006
51037,Unknown (2006),Drama,English,Emotional,3.25423728813559,413,2006
51044,Magical Mystery Tour (1967),Comedy,English,Feel-Good,2.8875,120,1967
51063,Trailer Park Boys: The Movie (2006),Comedy,English,Feel-Good,3.33175355450237,211,2006
51077,Ghost Rider (2007),Action,English,Mass,2.47936210131332,4264,2007
51080,Breach (2007),Drama,English,Emotional,3.58053892215569,1670,2007
51082,Tyler Perry's Daddy's Little Girls (2007),Comedy,English,Feel-Good,3.26315789473684,95,2007
51084,Music and Lyrics (2007),Comedy,English,Feel-Good,3.31559633027523,2725,2007
51086,"Number 23, The (2007)",Drama,English,Emotional,3.08807514293493,3673,2007
51088,Reno 911!: Miami (2007),Comedy,English,Feel-Good,2.97389558232932,498,2007
51091,Black Snake Moan (2006),Drama,English,Emotional,3.35916955017301,1445,2006
51094,Gray Matters (2006),Comedy,English,Feel-Good,2.91525423728814,118,2006
51127,loudQUIETloud: A Film About the Pixies (2006),Documentary,English,General,3.7479674796748,123,2006
51167,My Father and My Son (Babam ve oglum) (2005),Drama,English,Emotional,3.69918699186992,123,2005
51174,Factory Girl (2006),Drama,English,Emotional,3.25675675675676,296,2006
51182,Salon Kitty (1976),Drama,English,Emotional,3.05882352941176,51,1976
51187,Kidulthood (2006),Drama,English,Emotional,3.35365853658537,123,2006
51207,Street Trash (1987),Comedy,English,Feel-Good,2.71686746987952,83,1987
51255,Hot Fuzz (2007),Action,English,Mass,3.86976519002663,20655,2007
51277,"36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer) (1978)",Action,English,Mass,3.84486607142857,448,1978
51287,Mad Love (1935),Horror,English,Dark,3.56435643564356,101,1935
51312,"Consequences of Love, The (Conseguenze dell'amore, Le) (2004)",Crime,English,General,3.84299516908213,207,2004
51314,Golden Door (Nuovomondo) (2006),Adventure,English,General,3.5,51,2006
51321,"Leopard Man, The (1943)",Drama,English,Emotional,3.17796610169492,59,1943
51357,Citizen X (1995),Crime,English,General,3.61655405405405,296,1995
51372,"""Great Performances"" Cats (1998)",Musical,English,General,2.91737288135593,236,1998
51380,"Canterbury Tales, The (I racconti di Canterbury) (1972)",Comedy,English,Feel-Good,3.12254901960784,102,1972
51412,Next (2007),Action,English,Mass,3.19285952619286,2997,2007
51418,Breaking and Entering (2006),Drama,English,Emotional,3.15891472868217,258,2006
51455,God Grew Tired of Us (2006),Documentary,English,General,3.96323529411765,68,2006
51471,Amazing Grace (2006),Drama,English,Emotional,3.79142857142857,700,2006
51498,2001 Maniacs (2005),Comedy,English,Feel-Good,2.66279069767442,129,2005
51503,Wise Guys (1986),Comedy,English,Feel-Good,2.83620689655172,58,1986
51520,Teen Wolf Too (1987),Comedy,English,Feel-Good,1.96014492753623,138,1987
51540,Zodiac (2007),Crime,English,General,3.78990357797434,12549,2007
51545,Pusher III: I'm the Angel of Death (2005),Action,English,Mass,3.71739130434783,230,2005
51573,Meshes of the Afternoon (1943),Fantasy,English,General,3.89622641509434,318,1943
51575,Wild Hogs (2007),Adventure,English,General,2.65957446808511,1692,2007
51619,"Lathe of Heaven, The (1980)",Sci-Fi,English,Mind-Bending,3.54098360655738,61,1980
51638,"Westerner, The (1940)",Western,English,General,3.35483870967742,93,1940
51660,"Ultimate Gift, The (2006)",Drama,English,Emotional,3.62824675324675,308,2006
51662,300 (2007),Action,English,Mass,3.5482221237869,24833,2007
51666,"Abandoned, The (2006)",Horror,English,Dark,2.71153846153846,156,2006
51678,Julius Caesar (1953),Drama,English,Emotional,3.51758793969849,199,1953
51694,Starter for 10 (2006),Drama,English,Emotional,3.3502538071066,394,2006
51698,"Last Mimzy, The (2007)",Adventure,English,General,3.13924050632911,632,2007
51705,Priceless (Hors de prix) (2006),Comedy,English,Feel-Good,3.62258687258687,518,2006
51709,"Host, The (Gwoemul) (2006)",Comedy,English,Feel-Good,3.51159161836826,2243,2006
51834,Becoming Jane (2007),Drama,English,Emotional,3.55731394354149,1169,2007
51847,Right at Your Door (2006),Drama,English,Emotional,2.87786259541985,131,2006
51857,"Taste of Honey, A (1961)",Drama,English,Emotional,3.40277777777778,72,1961
51884,"Namesake, The (2006)",Drama,English,Emotional,3.68973941368078,614,2006
51894,"Last Command, The (1928)",Drama,English,Emotional,3.49038461538462,52,1928
51903,I Think I Love My Wife (2007),Comedy,English,Feel-Good,2.67713004484305,223,2007
51911,"Fugitive Kind, The (1959)",Crime,English,General,3.3728813559322,59,1959
51917,Wilderness (2006),Horror,English,Dark,2.70535714285714,56,2006
51925,Premonition (2007),Drama,English,Emotional,2.99949392712551,988,2007
51927,Dead Silence (2007),Horror,English,Dark,3.01528117359413,818,2007
51931,Reign Over Me (2007),Drama,English,Emotional,3.5681016231475,1417,2007
51933,Pride (2007),Drama,English,Emotional,3.33561643835616,73,2007
51935,Shooter (2007),Action,English,Mass,3.60928493534819,6419,2007
51937,"Hills Have Eyes II, The (2007)",Horror,English,Dark,2.48161764705882,680,2007
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action,English,Mass,2.83564173591874,1083,2007
51991,"Italian, The (Italianetz) (2005)",Drama,English,Emotional,3.51052631578947,95,2005
52005,Jindabyne (2006),Crime,English,General,3.07657657657658,111,2006
52037,Avenue Montaigne (Fauteuils d'orchestre) (2006),Comedy,English,Feel-Good,3.26282051282051,78,2006
52042,Black Book (Zwartboek) (2006),Drama,English,Emotional,3.76610978520286,1257,2006
52104,"Moment of Innocence, A (Nun va Goldoon) (1996)",Drama,English,Emotional,3.97916666666667,72,1996
52170,Philanthropy (Filantropica) (2002),Comedy,English,Feel-Good,3.85393258426966,89,2002
52227,"Darwin Awards, The (2006)",Adventure,English,General,2.94148936170213,188,2006
52241,"Lookout, The (2007)",Crime,English,General,3.52556818181818,1232,2007
52245,Blades of Glory (2007),Comedy,English,Feel-Good,3.03131428571429,4375,2007
52279,Are We Done Yet? (2007),Comedy,English,Feel-Good,2.21153846153846,260,2007
52281,Grindhouse (2007),Action,English,Mass,3.64067369045853,6739,2007
52283,"Reaping, The (2007)",Horror,English,Dark,2.82965931863727,499,2007
52285,Firehouse Dog (2007),Action,English,Mass,2.46621621621622,74,2007
52287,Meet the Robinsons (2007),Action,English,Mass,3.45038874490929,2701,2007
52299,American Hardcore (2006),Documentary,English,General,3.43589743589744,78,2006
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action,English,Mass,3.83436426116839,1455,1978
52321,Seraphim Falls (2006),Action,English,Mass,3.25971731448763,283,2006
52328,Sunshine (2007),Adventure,English,General,3.63819018404908,6520,2007
52356,Copying Beethoven (2006),Drama,English,Emotional,3.36516853932584,89,2006
52375,"Hoax, The (2007)",Crime,English,General,3.24590163934426,366,2007
52413,Ulysses' Gaze (To Vlemma tou Odyssea) (1995),Drama,English,Emotional,3.67948717948718,78,1995
52424,Scent of a Woman (Profumo di donna) (1974),Comedy,English,Feel-Good,3.67058823529412,85,1974
52435,How the Grinch Stole Christmas! (1966),Animation,English,Feel-Good,3.78380743982495,2285,1966
52443,Origin: Spirits of the Past (Gin-iro no kami no Agito) (2006),Animation,English,Feel-Good,3.22448979591837,98,2006
52448,Goya's Ghosts (2006),Drama,English,Emotional,3.28629032258065,248,2006
52456,Perfect Stranger (2007),Crime,English,General,2.84232365145228,482,2007
52458,Disturbia (2007),Drama,English,Emotional,3.28712871287129,3333,2007
52460,Pathfinder (2007),Action,English,Mass,2.59816753926702,382,2007
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action,English,Mass,3.20248868778281,442,2007
52495,Straight Time (1978),Crime,English,General,3.71428571428571,126,1978
52528,Tristana (1970),Drama,English,Emotional,3.73456790123457,162,1970
52545,Puccini for Beginners (2006),Comedy,English,Feel-Good,3.14166666666667,60,2006
52579,"Vie en Rose, La (MÃ´me, La) (2007)",Drama,English,Emotional,3.67554585152838,1145,2007
52591,"Contract, The (2006)",Crime,English,General,2.91152263374486,243,2006
52604,Fracture (2007),Crime,English,General,3.7371729091842,3898,2007
52606,Big Nothing (2006),Comedy,English,Feel-Good,3.34367816091954,435,2006
52644,Vacancy (2007),Horror,English,Dark,3.0061099796334,982,2007
52666,Benny's Video (1992),Drama,English,Emotional,3.6537037037037,270,1992
52668,In the Land of Women (2007),Comedy,English,Feel-Good,3.23923444976077,418,2007
52694,Mr. Bean's Holiday (2007),Comedy,English,Feel-Good,3.04573512906846,1782,2007
52712,"Invisible, The (2007)",Crime,English,General,3.12117346938776,392,2007
52715,Kickin It Old Skool (2007),Comedy,English,Feel-Good,2.1695652173913,115,2007
52717,"Condemned, The (2007)",Action,English,Mass,2.84664948453608,388,2007
52722,Spider-Man 3 (2007),Action,English,Mass,2.87240108781472,11399,2007
52724,Lucky You (2007),Comedy,English,Feel-Good,2.78989361702128,188,2007
52730,It's a Very Merry Muppet Christmas Movie (2002),Children,English,General,3.01010101010101,99,2002
52767,21 Up (1977),Documentary,English,General,3.97970479704797,542,1977
52784,Sharkwater (2006),Documentary,English,General,3.70289855072464,69,2006
52806,Tales from Earthsea (Gedo Senki) (2006),Adventure,English,General,3.0812854442344,529,2006
52813,Thieves' Highway (1949),Drama,English,Emotional,3.61111111111111,63,1949
52831,Maniac Cop (1988),Action,English,Mass,2.9672619047619,168,1988
52838,Year of the Dog (2007),Comedy,English,Feel-Good,2.84615384615385,143,2007
52867,"Ex, The (2007)",Comedy,English,Feel-Good,2.60714285714286,238,2007
52885,Paprika (Papurika) (2006),Animation,English,Feel-Good,3.9226144794065,3909,2006
52927,Syndromes and a Century (Sang sattawat) (2006),Drama,English,Emotional,3.61702127659575,94,2006
52929,Red Road (2006),Drama,English,Emotional,3.47039473684211,152,2006
52938,"Adventures of Mark Twain, The (1986)",Adventure,English,General,3.41509433962264,53,1986
52950,Day Watch (Dnevnoy dozor) (2006),Action,English,Mass,3.29141835518474,839,2006
52952,This Is England (2006),Drama,English,Emotional,3.81235040689325,2089,2006
52967,Away from Her (2006),Drama,English,Emotional,3.71691792294807,597,2006
52973,Knocked Up (2007),Comedy,English,Feel-Good,3.38720280979827,11104,2007
52975,Hairspray (2007),Comedy,English,Feel-Good,3.31761871988988,2906,2007
53000,28 Weeks Later (2007),Horror,English,Dark,3.45807394231991,7871,2007
53002,Georgia Rule (2007),Comedy,English,Feel-Good,2.96621621621622,296,2007
53004,Delta Farce (2007),Action,English,Mass,1.89156626506024,166,2007
53022,Wheels on Meals (Kuai can che) (1984),Action,English,Mass,3.53378378378378,148,1984
53024,Jonestown: The Life and Death of Peoples Temple (2006),Documentary,English,General,3.85098522167488,406,2006
53038,Red Dust (1932),Drama,English,Emotional,3.5958904109589,73,1932
53121,Shrek the Third (2007),Adventure,English,General,2.8864635678392,6368,2007
53123,Once (2006),Drama,English,Emotional,3.86436170212766,3760,2006
53125,Pirates of the Caribbean: At World's End (2007),Action,English,Mass,3.39063612243577,15453,2007
53127,Bug (2007),Drama,English,Emotional,3.05106888361045,421,2007
53129,Mr. Brooks (2007),Crime,English,General,3.6375088715401,2818,2007
53131,Rise: Blood Hunter (2007),Action,English,Mass,2.42631578947368,95,2007
53133,Gracie (2007),Drama,English,Emotional,2.75409836065574,61,2007
53138,"Librarian: Return to King Solomon's Mines, The (2006)",Action,English,Mass,3.26140350877193,285,2006
53140,"Librarian: Quest for the Spear, The (2004)",Action,English,Mass,3.30746268656716,335,2004
53143,Fay Grim (2006),Action,English,Mass,3.05789473684211,95,2006
53161,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",Comedy,English,Feel-Good,3.56423611111111,576,2006
53189,Eagle vs Shark (2007),Comedy,English,Feel-Good,3.41904761904762,630,2007
53207,88 Minutes (2008),Crime,English,General,2.8948948948949,999,2008
53318,Cashback (2006),Comedy,English,Feel-Good,3.59500514933059,1942,2006
53322,Ocean's Thirteen (2007),Crime,English,General,3.52090760188843,10379,2007
53326,Them (Ils) (2006),Horror,English,Dark,3.22459016393443,305,2006
53349,Ten Canoes (2006),Adventure,English,General,3.4537037037037,108,2006
53352,Sheitan (2006),Comedy,English,Feel-Good,2.80555555555556,72,2006
53355,Sun Alley (Sonnenallee) (1999),Comedy,English,Feel-Good,3.51639344262295,61,1999
53370,Godzilla and Mothra: The Battle for Earth (Gojira vs. Mosura) (1992),Action,English,Mass,3.03623188405797,69,1992
53373,Godzilla vs. Destroyah (Gojira vs. DesutoroiÃ¢) (1995) ,Action,English,Mass,3.3125,72,1995
53375,Godzilla vs. King Ghidorah (Gojira vs. Kingu GidorÃ¢) (1991),Action,English,Mass,3.27464788732394,71,1991
53406,Go (2001),Drama,English,Emotional,3.42307692307692,65,2001
53435,Hostel: Part II (2007),Crime,English,General,2.67157360406091,985,2007
53443,Remember the Night (1940),Comedy,English,Feel-Good,3.66867469879518,83,1940
53447,Paranoid Park (2007),Crime,English,General,3.26899383983573,487,2007
53450,"Legend of Sleepy Hollow, The (1980)",Comedy,English,Feel-Good,3.22058823529412,68,1980
53453,Starcrash (a.k.a. Star Crash) (1978),Action,English,Mass,2.08045977011494,87,1978
53460,Surf's Up (2007),Animation,English,Feel-Good,3.21214689265537,1770,2007
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action,English,Mass,2.58222574885935,5041,2007
53466,Nancy Drew (2007),Adventure,English,General,3,295,2007
53468,Fido (2006),Comedy,English,Feel-Good,3.48269468479604,809,2006
53519,Death Proof (2007),Action,English,Mass,3.54561459667093,6248,2007
53550,Rescue Dawn (2006),Action,English,Mass,3.58049535603715,1615,2006
53569,"Amateurs, The (Moguls, The) (2005)",Comedy,English,Feel-Good,3.00833333333333,60,2005
53574,"TV Set, The (2006)",Comedy,English,Feel-Good,3.20796460176991,113,2006
53578,"Valet, The (La doublure) (2006)",Comedy,English,Feel-Good,3.38304093567251,171,2006
53592,Four Minutes (Vier Minuten) (2006),Drama,English,Emotional,3.60144927536232,69,2006
53737,"Night of the Generals, The (1967)",Crime,English,General,3.42307692307692,104,1967
53766,Breaking News (Daai si gin) (2004),Action,English,Mass,3.31451612903226,62,2004
53769,In Search of a Midnight Kiss (2007),Comedy,English,Feel-Good,3.69704433497537,203,2007
53788,Exiled (Fong juk) (2006),Action,English,Mass,3.41095890410959,146,2006
53827,Sybil (1976),Drama,English,Emotional,3.62727272727273,220,1976
53835,Journey to Italy (Viaggio in Italia) (Voyage to Italy) (Voyage in Italy) (1954),Drama,English,Emotional,3.59477124183007,153,1954
53859,Goal II: Living the Dream (2007),Action,English,Mass,2.86577181208054,149,2007
53880,Putney Swope (1969),Comedy,English,Feel-Good,3.4625,80,1969
53883,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",Documentary,English,General,4.06,275,2004
53887,O Lucky Man! (1973),Comedy,English,Feel-Good,3.69714285714286,175,1973
53894,Sicko (2007),Documentary,English,General,3.59243295019157,3132,2007
53919,"Man in the Iron Mask, The (1939)",Adventure,English,General,3.27040816326531,98,1939
53921,"Mighty Heart, A (2007)",Drama,English,Emotional,3.23088235294118,340,2007
